text,label
singz so i think im jst abt done being ur girrrlfriendim leavinim leavin jst love cm,1
wow you might be countering the benedryl with your enthusiasm,2
i know effing embarrassing eff our lives,0
21 days to go happy birthday for then,2
just bad day tt gyah no car babyclient is teething and miserable i forgot to pack a lunch and i has to get a new car,0
is jay lenos last show tonight,1
thank u thank u thank u for everything this weekend u guys are amazing ill see u again at alpine thx for chattin w us 2,2
no im not going this wknd sorry it took me forever to respond i just realized twitter isnt txting me ur updates,0
converting the armin only imagine concert for my iphone fun fun,2
omg folding my laundry and matched all socks to its perfect pair good laundry folding day it is,2
for me everything ok except install crashed at the end and now safari crashes at every cmdq,1
well goodnight all my twitter bugs sleep well,2
damnit day 26 is at northpark malli use to live near there someone steal mike for meeee,0
it makes me happy to hear a girl talk or tweet about the nba but could you give my nuggets some love,2
i could tell its gonna be an angry day,0
i sooooooooooooooooo need to see u im on some bs 4real deadass lmao,1
hello twitting world we are off to best buddies bbq but untill then jay z is on spotify,2
hes outta the ofc til monday grand kinda bummed me out but bc i was genuinely sick theres nuthin i can do about it,0
if i am so are u my friend ha but the thing is we make old look good,2
dude thats effed up lol chris browning you we live so far apart and im afraid to fly,0
make up your mind,1
baq to sleep i go no the headach starts if its not 1 its da other,0
watching cartoons,1
oh but that girl but aidan,0
argh my embouchure fail makes me sad,0
is having a darts party with the parentals my neighbor and,1
thx for the tip how did you figure that one out,2
just saw my boo he went back to work now time to do my hair but its going to rain wtf,0
wat the you were in riverside,0
sick feel like jello cant talk and delirious,0
female and male 3 year old labs looking for new home family is loosing their home both must stay together contact me if interested,1
is sad yo hear about ashleycat,0
last days of maternity leave,1
how i wish i wish i did not eat thatburger,0
im entering a two month studyexam period which is awesome see you on the flip side,2
i wish i could get my nails done stupid job,0
dow futures up 60 points in over night trading looks like may is off to a good start so far f,2
says space and time is all we need,1
is bored waiting till 706 to go out to tha bus,0
cant fall asleep,1
feels all kinds of not so well right now,0
hey we were doing the same thing this weekend but it was for the kiddosgotta love ikea,2
nope,1
yes i do,1
darn i had one and it slipped right through my fingers,1
no idea,1
thats my moan for the day,1
it just thundered reallyreally loud at work and this little boy started crying i wanted to cry tooi hate storms wah,0
haha dork was it good then,1
cant you write a song without your guitar i thought you could look for something to do,1
on my way,1
oww cant even describe how much my back hurts going to have to go to the stupid doctor,0
and yes i like the vids,2
i like ogberry,2
raining in calicut,1
nice start to the holiday,2
please make the livechat on saturday cus i have to go to school on weekdays56 am here,1
i forgot i have lumpia and pancit in my fridge from last night yay,2
getting impatient with the turnaround time on repairs to my broken on arrival new espresso machine fb,0
i already miss my mohawk,0
qood morninq,1
i love my daddy dads are so under appreciated by their daughters these days not mine,2
super bummed the whitecaps game plans with friends fell throughi now need to be home by 7 to let the sitter go,0
its 503 in the morning i think its time i went to bed so goodnight everyone,1
that sucks did you save any of it,0
i know but i wanna finish bsg first,1
joining twitter just added a random person,1
its gonna be a super long day,1
right i must be off to do some sewing bye x,1
snap breaking out again,0
mothers day isnt until the 31th here in swedenbut thnx for the pms,2
thanks i love the word crikey its like my sayin,2
just watched devil wears prada and i want to live in new york city more than ever why must i be so poor,0
haha youre welcome i was honestly going crazy too have a great night as well,2
yes cant wait hope these vip passes help since people already campin out hahah,2
i guess you will find out shortly,1
i swear now my dog is having anxiety issues,0
they were lushh wernt they i managed to keep up to lol aww they were amazing,2
ah nfg were super amazing jordan is pretty legit cant stay longer 2 meet everyone cuz we hv 3 hour drive home,2
back from brunch hopefully i lured two more friends here,1
good morning plan for the day church followed by f1 lunch at mum dads then dm discussions of star trek,1
i noticed that you were on the same hallway no worries about the bbqim hoping there will be more to come,1
missing someonee,0
aha both same length touche,2
going to retake my softball photo because patricks studio is a piece of back here for chores some friday huh,0
yes dont forget the koala pics im pubquizzing tonight in the 11e if youre back in time sinon mardi,1
me too dawg thanks so much,2
sitting next to magicmoment,1
only an hour left with my ipod touch,1
14 dayssss ahhhh super excited theyre telling me that my heart wont beat again jls were awesome yesterday,2
no i do better with people i dont know youre going to chiodos tonight right just kill something for me,1
grass mowed i can haz playtime now no says we have errands to run,1
